,pmi,trade,ip,oil,fin,ai,copper,usd,factor_static,factor_smoothed
2020-06-01,41.62907499999999,-17.72167387152882,-14.965761461577776,-35.320398484022334,-3.903509951175808,0.5449270427086184,-3.001000815969324,-0.2925766866723966,-1.3368191544939356,-1.138358345049698
2020-07-01,45.47817500000001,70.1270126989255,61.83263925214673,-32.70493218571764,-3.3667580941904807,0.5925955719618345,6.678848054463527,1.9019162860683725,1.7684194750638047,0.699491971278312
2020-08-01,47.61027500000001,75.811123484731,54.557904608655264,-24.3384464741101,-2.8711693111324106,0.9040050265060235,13.41500933276516,5.061254360841538,2.124716974313874,1.3198405243865117
2020-09-01,49.33029999999999,44.92880158666568,31.159536901981543,-32.978792461813946,-3.468005538155094,0.743289839581148,16.386532531527376,5.236163049522935,1.2225341239250263,1.1112069298251912
2020-10-01,50.34300000000002,22.783694996976656,18.94163719468951,-30.36629601697812,-3.692663470940052,0.5215318793172662,17.05060057755268,4.855386007909002,0.6693676785657714,0.859082751677673
2020-11-01,51.041750000000015,20.38467605834007,14.923797468597,-30.10702009422076,-3.1353344578054245,1.0217884073098902,20.671468445495943,5.552948217953658,0.8342724194572474,0.8726676661595053
2020-12-01,51.77050000000001,12.91688508364286,10.39118025427912,-22.947296118332773,-2.806515498777522,0.9270154975345762,27.593500586931064,7.048854562886209,0.8234944857956461,0.9153336550810017
2021-01-01,52.2205,12.057484422849418,9.322851670215517,-12.969215051193084,-3.124609653392488,1.1562322215622327,31.768126332887903,7.399586044435602,0.9036677764086248,1.032925186126846
2021-02-01,52.64225,2.9830507474936985,3.128844663597974,12.401603717761,-2.902654036639336,1.477932634444832,49.44034440245839,8.287452405303297,1.0398604480504843,1.2541657015503482
2021-03-01,53.125,10.599737331690417,5.186729773986487,94.79378668043076,-2.7399030552357364,1.7564495915428966,72.71005861492132,6.906328774306203,1.7791947669098094,1.6748807970011046
2021-04-01,53.44850000000001,7.587943712782841,5.409574758293068,145.3062969433843,-2.184616518278352,1.4739631407934095,84.18314331488628,8.332499367716984,2.0989344941315657,1.8919626453058602
2021-05-01,53.566,3.800092513104691,4.675023486424612,111.61489154274165,-2.478677197633846,1.3568969607527983,94.1792507919716,9.27646639105648,1.9202035289396133,1.8292171691999646
2021-06-01,53.57824999999998,-2.7881833583376925,4.566799910000086,80.0423629573622,-2.126994700840042,1.2786728290472258,69.29334972384416,6.230073380427836,1.4857684126540955,1.539257289972854
2021-07-01,53.234749999999984,-4.337624160380161,1.1149585183689137,71.49584800872317,-2.2080909747527606,1.0663688443359638,51.94646643879306,3.1317191837697544,1.0947154841346767,1.2477655692852083
2021-08-01,52.94499999999999,2.865076681930301,2.723135709215052,56.62735737923188,-2.1923354310440795,0.9284458887101422,47.121181435127866,0.2625482511399712,1.020472278495422,1.106013533949744
2021-09-01,52.75224999999999,-1.7954626754617231,-2.9082057041039944,79.14491071265053,-2.486737955602939,0.7755898014526346,41.09650478067679,0.4760017732943544,0.8192660086164352,1.0000874112004055
2021-10-01,52.55524999999999,6.132545595393468,1.0745987581659788,101.6809719797215,-2.2414210713577627,0.987242077655228,45.60632206797077,-0.5835411895763531,1.1791634618523508,1.0925368197360543
2021-11-01,52.24049999999998,15.676097314069736,6.997827765330733,84.48533917155675,-2.320624930837924,0.7418956418609899,36.28557901585254,-2.862734371829867,1.1510882615042215,1.047764434434317
2021-12-01,51.87375,23.830824746108604,11.450914839896754,48.83689231558519,-2.678627837910293,0.6668758566507127,22.58450384045738,-6.272347515288934,0.9393709376105936,0.8617001997464606
2022-01-01,51.417,12.047450490439982,6.18513054402785,54.51591617754132,-2.9077309092769825,0.0557084611095644,22.299191089454997,-6.361984446155433,0.49930719544228996,0.5431499171777118
2022-02-01,50.86500000000001,0.302290731701027,5.221427935061196,51.11178956344467,-3.2297778271473483,-0.2185190199727044,16.596696015858004,-5.896492816877497,0.13449164096874394,0.22667027041986917
2022-03-01,50.24925,-11.68612092344471,0.739443722358768,71.17096388197469,-3.382844134229236,-0.281780569831712,14.52932932175266,-7.018679926517168,-0.1421993639550032,-0.038361774160965076
2022-04-01,49.62579999999999,-4.873440824407571,0.3016288989958315,62.12967371389186,-3.057313301572374,-0.7387088878249346,9.176245393722173,-9.958639767498113,-0.2893009020528172,-0.2357149594828506
2022-05-01,49.00929999999999,2.5350677926222254,-1.3130492145049688,63.34543408212532,-3.693551369489141,-0.6476669718216449,-8.328697784894956,-14.227085728921685,-0.5321471574802841,-0.4241371645439176
2022-06-01,48.444949999999984,10.960035687330215,1.8965612234180584,60.287051661467885,-3.524750375548871,-1.1562854569970284,-6.204950129946041,-14.065600582419949,-0.47359851082734244,-0.5058177580918578
2022-07-01,47.96497500000001,7.576404655900792,0.9824911742127184,41.19341008835031,-3.1194040856077168,-0.8818425516810958,-22.014532266836152,-15.6833052606292,-0.6728542313289887,-0.6616840546403971
2022-08-01,47.622775,1.6155376870961025,0.6100238102596967,38.61271985175839,-2.780860633501153,-1.115747274216847,-15.77932957666618,-15.462894185384537,-0.7499473221484777,-0.7801250053860452
2022-09-01,47.4175,4.113948607788864,0.5739259918226214,20.428429071912312,-3.437721704839148,-1.2666174358846856,-18.407890379740465,-19.08861012972116,-1.0280117109090894,-0.9357732823191001
2022-10-01,47.35845000000001,1.159421214491596,-0.561927717705546,11.75888616210372,-3.763795483623279,-1.297920744252283,-21.95542141018847,-19.14819223684565,-1.2095880960559793,-1.0336679949980752
2022-11-01,47.435975,-7.262920087453328,-0.4883800949966654,12.787140872167434,-2.939740987318644,-1.2101541176835824,-15.779801121919713,-13.507841458671589,-1.0148740118019504,-0.9814712616702873
2022-12-01,47.67060000000001,-12.39210208996806,-3.845347721870041,8.827891666413578,-2.7325327077439576,-1.3821529357229796,-11.921246768909665,-8.642121476478604,-1.0300521599378887,-0.9313138471952366
2023-01-01,47.97967499999999,-9.894238602859785,-1.2468877790934083,-1.9268764006948655,-2.5341826226711337,-0.9912963265751136,-6.968884783271633,-7.029014750505969,-0.7875253023030077,-0.7808228465856135
2023-02-01,48.321675000000006,-3.763616732942532,0.1225974952804298,-11.19195884776415,-2.516509374567838,-0.934559962196626,-9.192775958341093,-7.982718183756221,-0.7167590229674705,-0.66588741970966
2023-03-01,48.67517500000002,6.737643020265227,3.0252954046711134,-29.570680892834037,-2.7149794777482272,-0.7304039135701718,-13.521833458785215,-5.382957678895606,-0.5293430400746063,-0.5256848421671806
2023-04-01,49.00099999999998,-0.669500845141302,-0.3678544308765019,-21.288416376477304,-2.2350046535110333,-0.4955066440900156,-13.741011293583384,-1.0482829558582152,-0.4293721771832623,-0.41559581882731395
2023-05-01,49.31754999999999,4.563874140646784,-0.1498572714019652,-32.166626363370554,-2.2132034283147477,-0.2295000942972785,-11.944558162027386,0.4519401883437579,-0.2718485294949888,-0.26548448009729064
2023-06-01,49.60139999999999,-5.037614738652074,-0.9762799509325792,-36.32221013987576,-1.7553866012152572,0.7357808329204877,-7.985362840903154,0.7052693393550857,-0.10488456030893964,-0.08855725543033087
2023-07-01,49.81010000000001,2.914105050170845,1.3671364670213793,-23.25533642103333,-1.749078964017916,0.3474212924494236,12.944259991988291,5.331042042737044,0.2765472708745329,0.1368794358425144
2023-08-01,49.94557499999999,-0.5371784362675602,-0.5868109940906141,-12.928595292549772,-1.9886507358757248,0.5526475641264005,4.102470444017747,3.782603801608253,0.16039741808268507,0.17436519098051054
2023-09-01,49.98245000000001,1.6436320994505982,0.0924836641377879,2.703287707087787,-1.9117694147082704,0.8710699273558284,6.974016473983391,4.886825885479507,0.3984379631096061,0.268127834981341
2023-10-01,49.96205,5.360687250375862,2.5947308139971703,-5.22440367049839,-2.3692001375368186,0.4877563922873842,3.620736967770277,4.992115775658257,0.2900538083930571,0.24372611755372775
2023-11-01,49.92392500000001,-0.4160740564455811,2.1682414603717115,-9.97270450840526,-1.7657798818916353,0.395759466434926,1.2043051317169873,3.34002718682761,0.19127397330613236,0.20579461465590249
2023-12-01,49.8903,3.7445660403824688,2.018792613793763,-4.93896993539662,-1.5953572100451785,1.2284293407776885,0.9189848188596804,1.741441484784978,0.44148685132337906,0.259515266288386
2024-01-01,49.85885,-2.3367244287792244,-2.06500846672214,-5.581679437117238,-1.680244507769347,0.7924957405178855,-7.526178923025794,-0.2558248645402994,0.062314845240777114,0.1394781675761267
2024-02-01,49.827725,8.198372554282617,0.3527657036315856,-2.257796414394197,-1.7490789879429258,1.124439668110534,-7.1329484940422905,-0.4288065916568051,0.3306442069397731,0.21224248138755605
2024-03-01,49.78747500000001,-1.3044434716621645,-1.83920616805372,6.891494724349223,-1.729448236132308,0.9436394627584896,-1.7961078725205692,0.1381844893758699,0.20537502852745132,0.21511317372474312
2024-04-01,49.72977499999999,5.900324409926139,3.0458243441623845,6.7543750605566055,-2.0242512304029256,1.0422964294635235,9.012686539464788,-3.5843729521402468,0.3700373877586366,0.3207161757868231
2024-05-01,49.6659,-0.4084329801769648,0.7045496725227363,9.730693761212184,-1.6420136835835686,0.858006390248336,27.616682496506016,-2.2040972235886302,0.4198705751627766,0.38740538991795537
2024-06-01,49.615425,7.860120765516987,2.4045533807564468,10.628875055110695,-1.5901318043346944,0.8735975060662424,19.155951927845337,-1.992920700553591,0.523267621856628,0.3985708836378444
2024-07-01,49.613000000000014,1.6218226376512712,0.4933472787829851,4.184191100769463,-1.8150582946071905,0.5066585008289636,13.4728268834436,-3.239944920631399,0.1917750144895532,0.2734329450808118
2024-08-01,49.67739999999999,8.720368661011868,2.1560601128247425,-7.319656812021059,-2.422453398071783,0.6494181338809907,8.830253599231597,0.8572499217554319,0.2793949894571858,0.28158040882291707
2024-09-01,49.814075,3.1665166287629054,0.6399540150316074,-21.697487803898756,-2.2288714850717417,0.914535290526044,13.695546842339756,4.094690918780508,0.3126305291226563,0.3114298753851443
2024-10-01,49.993725,6.441349787515738,2.221452333897589,-15.02426086455355,-2.503810765454092,0.9912200562723918,21.80759426655272,2.8601662730260435,0.43547357170104384,0.34106126170312645
2024-11-01,50.16625000000001,-0.7242308114228768,0.3776489247912851,-10.509528442023107,-2.0221530586836134,0.4110960543832294,12.185500543736904,-1.2584221412899277,0.11028863302539792,0.18889265900606886
2024-12-01,50.28475,3.255014079046137,3.0509885716733187,-5.425777444795321,-1.9901907905020817,0.0127673169583429,6.670178312277364,-4.389236104242178,0.05213316308758574,0.11480584529081748
2025-01-01,50.32399999999999,4.70508259481186,1.337779627214175,-1.1790940791996718,-2.100550549342457,-0.0353732863931516,11.44297288090106,-5.471520622188453,0.043722828889561735,0.09881582062236494
2025-02-01,50.28849999999999,4.797268266542454,4.086911002652505,-8.188122849694713,-2.138947142446189,-0.5457513969699004,19.87655284247933,-3.1205725532539086,0.054351122088606096,0.09729429403530615
2025-03-01,50.19449999999999,14.173095576792116,4.590519649138924,-15.588825669694296,-2.739700504020777,-0.9150874643914496,23.548401740853357,-0.5434474019827107,0.07017248527565034,0.06622150052270676
2025-04-01,50.096500000000006,4.015081024423961,4.060914810397875,-25.329587016699676,-4.00970970131415,-0.8280657214766576,6.4642584395854685,4.453200931040458,-0.29858033514928123,-0.0963558609549535
2025-05-01,50.04999999999999,4.895868276736648,2.432506270950552,-22.91953907483145,-2.5660612692400915,-0.7665358367672941,-2.804679306800306,4.650902299799419,-0.15337301662348024,-0.09348278992835224
2025-06-01,50.05524999999999,-7.018251319336056,1.972902246465047,-16.33437092258665,-2.2848159639484957,-0.5309089773138799,7.841213789225465,6.471471966804343,-0.09183566126286603,-0.01036244543747128
2025-07-01,50.09350000000001,4.149138161895083,3.943703064819948,-16.919575145443066,-2.048540194163655,-0.3595822315196457,24.72557244953386,6.316506686674018,0.2872390909142829,0.17785404510154365
2025-08-01,50.15899999999999,2.3964559631106,1.0276236378614412,-14.724022457322594,-1.9756163067237544,-0.2769588063171384,8.4290101201133,3.886724655977214,0.08288646828713217,0.16857121415793203
2025-09-01,50.25025,9.884008233537656,3.20923874331398,-7.007205472396693,-1.978543167123698,0.1328132756884398,8.85510855297349,3.2991832299219204,0.3483837015264294,0.29328017031243053
2025-10-01,50.37025,0.966900467843934,1.0572149116305996,-15.154557255193424,-2.268700155239709,0.8004325416559991,14.487364062413398,4.400376969456898,0.3306809660556881,0.37418458871333304
2025-11-01,50.51974999999999,5.7889979620675325,3.854534693584277,-13.251496856358225,-2.4967036972503425,0.7062505951176763,20.24176627591752,5.759570220554744,0.4833872117670499,0.5072966537859831
2025-12-01,50.685,1.7891995477949951,2.564822070402828,-15.725639734159758,-1.9503010636061893,0.6963281944128632,31.408349372837677,8.06723810316342,0.6058104249064742,0.657545939866625
2026-01-01,50.84199999999999,16.90446281154392,3.199260812937399,-17.2466907519645,-2.012745349995298,1.1176977313979006,38.43230666289412,9.575673763490943,0.9984257929619174,0.8663502073635942
2026-02-01,50.94799999999999,19.426861008683677,3.563378566622477,-7.384099987457493,-2.413321801284215,1.3204939681166814,28.732912041708648,9.219937673347468,1.0016366306131446,0.8741251419178039
2026-03-01,50.98700000000001,7.093454077143435,-4.741327049570843,39.364108594264,-3.2107613849684093,1.4465366696510782,15.03924574172988,4.515787636535862,0.5915193364431378,0.7167466377094697
2026-04-01,50.977,-3.216675597724028,-1.84043911618621,54.18210188027792,-2.4851252390370995,1.929737132949624,27.15515122783989,1.9781838712982225,0.807557915899596,0.7653710858055944
2026-05-01,50.94375,-4.88743841840722,-3.2370906254423404,62.71881332286922,-2.1621575075848294,1.9634790637192496,34.97106584185998,1.36554523925404,0.8868883903065989,0.7751729591743542
2026-06-01,50.910249999999984,-4.88743841840722,-3.2370906254423404,22.01668487893538,-2.252889507804229,1.9459190175203265,29.61493189846749,-1.965984443818436,0.5871595032495263,0.6374153498041133
2026-07-01,50.910249999999984,-4.88743841840722,-3.2370906254423404,19.83490615675063,-2.1151453451526856,1.7826470200056237,15.27777462803459,-3.0949695902854124,0.43521972707089224,0.5096813846830048
